travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_0,topic_1,topic_3,overall_textblob_polarity
family,1.0,Negative,PreCovid,0,"[[food, terrible, 2], [staff, 'short tempered', 3], [staff, arrogant, 3]]",-1.0,,,0.0,-0.48749999999999993
family,5.0,Positive,PreCovid,0,"[[hotel, best, 2]]",1.0,,,,0.5214285714285715
friends,3.0,Neutral,PreCovid,0,"[[hotel, modern, 2], [hotel, clean, 2], [staff, clean, 3], [staff, friendly, 3], [bathroom, small, 1], [area, small, 1]]",0.2833333333333333,,-0.25,0.37083333333333335,0.15624195624195628
business,1.0,Negative,PreCovid,0,"[[staff, discourteous, 3], [food, terrible, 2], [staff, good, 3], [staff, top, 3], [day, complimentary, 3], [night, essential, 0], [day, dry, 3], [check, high, 3], [hotel, noisy, 2]]",-0.5,0.0,,0.15722222222222224,-0.08354761904761902
family,4.0,Positive,PreCovid,0,"[[hotel, big, 2], [staff, little, 3], [staff, lavender, 3], [room, small, 0], [room, sized, 0]]",0.0,-0.125,,-0.09375,0.13055555555555556
couple,3.0,Neutral,PreCovid,0,"[[room, small, 0]]",,-0.25,,,0.1375
friends,2.0,Negative,PreCovid,0,"[[room, tiny, 0], [room, superior, 0], [room, twin, 0], [room, tiny, 0]]",,0.175,,,0.1465638528138528
family,5.0,Positive,PreCovid,0,"[[room, comfortable, 0], [room, 'extremely comfortable', 0], [room, nice, 0], [room, tidy, 0], [room, triple, 0]]",,0.4,,,0.49851190476190477
couple,4.0,Positive,PreCovid,0,"[[hotel, average, 2], [staff, sophisticated, 3], [staff, 'yet sophisticated', 3], [room, friendly, 0], [room, welcoming, 0], [floor, available, 1], [room, free, 0], [room, negative, 0], [floor, fourth, 1], [hotel, many, 2], [walk, great, 2], [comfort, cheap, 2], [comfort, 'quite cheap', 2], [food, 'easily statue', 2]]",0.39722222222222214,0.11875000000000001,0.2,0.5,0.20143678160919543
friends,5.0,Positive,PreCovid,0,"[[stay, nice, 3], [pool, small, 2], [staff, nice, 3], [hotel, quiet, 2], [hotel, 'also quiet', 2], [hotel, friendly, 2]]",0.03125,,,0.6,0.3027777777777778
family,2.0,Negative,PreCovid,0,"[[room, small, 0], [staff, unfriendly, 3], [breakfast, top, 2], [breakfast, complimentary, 2]]",0.4,-0.25,,0.0,0.04131944444444444
,4.0,Positive,PreCovid,0,"[[staff, wonderful, 3], [hotel, free, 2], [room, clean, 0], [room, spacious, 0], [room, comfortable, 0], [room, much, 0], [room, small, 0], [room, double, 0], [bathroom, cool, 1], [bathroom, private, 1], [shower, smooth, 1], [shower, transparent, 1]]",0.4,0.11944444444444446,0.1875,1.0,0.27080498866213154
friends,4.0,Positive,PreCovid,0,"[[pool, 'quite service', 2], [pool, quick, 2], [night, late, 0], [one, amazing, 0], [hotel, main, 2], [hotel, available, 2], [hotel, 'easily available', 2]]",0.26,0.15000000000000005,,,0.18750000000000003
family,4.0,Positive,PreCovid,0,"[[pool, good, 2], [pool, small, 2], [pool, clean, 2], [pool, good, 2], [room, next, 0], [stay, overall, 3], [stay, good, 3]]",0.37916666666666665,0.0,,0.35,0.2907407407407407
couple,3.0,Neutral,PreCovid,0,"[[area, good, 1], [room, good, 0]]",,0.7,0.7,,0.56
friends,3.0,Neutral,PreCovid,0,"[[hotel, clean, 2], [room, standard, 0], [hotel, new, 2], [hotel, clean, 2], [hotel, modern, 2], [room, tiny, 0], [room, ridiculous, 0], [hotel, much, 2], [time, standard, 3]]",0.25393939393939396,-0.1111111111111111,,0.0,0.18392955529319163
family,4.0,Positive,PreCovid,0,"[[hotel, hard, 2]]",-0.2916666666666667,,,,0.14516666666666667
couple,1.0,Negative,PreCovid,0,"[[staff, warm, 3], [bathroom, tiny, 1]]",,,0.0,0.6,0.022619047619047625
couple,1.0,Negative,PreCovid,0,"[[room, better, 0], [room, 'highly recommend', 0], [room, private, 0]]",,0.22,,,-0.024312169312169306
family,4.0,Positive,PreCovid,0,"[[time, prior, 3], [check, compact, 3]]",,,,0.0,0.378125
family,4.0,Positive,PreCovid,0,"[[pool, great, 2], [hotel, next, 2], [hotel, 'right next', 2], [stay, cheap, 3], [stay, 'pretty cheap', 3]]",0.3142857142857143,,,0.36250000000000004,0.2832142857142858
business,1.0,Negative,PreCovid,0,"[[room, specific, 0], [room, 'nearly three', 0], [space, tolerable, 1], [space, 'barely tolerable', 1], [room, bodily, 0], [room, 'even bodily', 0], [room, cool, 0], [area, common, 1], [area, filthy, 1], [area, 'particularly pool', 1], [stay, late, 3], [room, 'really menu', 0], [day, entire, 3]]",,0.10833333333333332,-0.1766666666666667,-0.15,0.01792991491267353
family,3.0,Neutral,PreCovid,0,"[[staff, small, 3], [pool, nice, 2], [pool, 'also nice', 2]]",0.6,,,-0.25,0.25555555555555554
couple,5.0,Positive,PreCovid,0,"[[staff, modern, 3], [room, friendly, 0], [room, booked, 0]]",,0.1875,,0.2,0.38083333333333325
couple,4.0,Positive,PreCovid,0,"[[room, nice, 0], [room, small, 0], [hotel, last, 2]]",0.0,0.175,,,0.3071428571428571
family,3.0,Neutral,PreCovid,0,"[[room, small, 0], [space, small, 1], [room, different, 0], [room, positive, 0], [hotel, decent, 2], [hotel, smart, 2], [room, nice, 0]]",0.19047619047619047,0.14431818181818182,-0.25,,0.18332349468713105
couple,5.0,Positive,PreCovid,0,"[[hotel, good, 2], [breakfast, good, 2]]",0.7,,,,0.4030654761904762
business,4.0,Positive,PreCovid,0,"[[hotel, 'centrally business', 2], [hotel, good, 2], [hotel, 'really good', 2]]",0.4666666666666666,,,,0.5111111111111111
family,3.0,Neutral,PreCovid,0,"[[room, good, 0], [staff, next, 3], [use, public, 1], [day, free, 3]]",,0.7,0.0,0.2,-0.021920289855072488
family,2.0,Negative,PreCovid,0,"[[day, first, 3], [hotel, good, 2], [hotel, standard, 2], [hotel, 'maybe restaurant', 2]]",0.2333333333333333,,,0.25,0.16250000000000003
friends,4.0,Positive,PreCovid,1,"[[hotel, nice, 2], [hotel, small, 2], [hotel, decent, 2]]",0.1722222222222222,,,,0.15833333333333333
couple,2.0,Negative,PreCovid,0,"[[area, close, 1], [area, helpful, 1], [clean, beautiful, 2], [room, tiny, 0], [bathroom, close, 1]]",0.6083333333333334,0.0,0.0,,0.09913419913419914
,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [hotel, nice, 2], [hotel, good, 2], [area, nice, 1], [room, superior, 0]]",0.6999999999999998,0.7,0.6,,0.35286458333333326
family,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, big, 2], [hotel, spacious, 2], [breakfast, early, 2], [staff, front, 3], [time, good, 3]]",0.19999999999999998,,,0.35,0.29204545454545455
couple,4.0,Positive,PreCovid,0,"[[room, small, 0], [room, manageable, 0], [room, responsive, 0], [area, adjacent, 1], [pool, good, 2]]",0.7,-0.08333333333333333,0.0,,0.18166666666666664
couple,1.0,Negative,PreCovid,0,"[[room, nice, 0], [room, enough, 0], [bed, round, 1], [shower, small, 1], [shower, 'ridiculously small', 1], [night, extra, 0], [hotel, abrupt, 2]]",-0.125,0.19999999999999998,-0.2333333333333333,,-0.014053030303030312
family,3.0,Neutral,PreCovid,0,"[[area, good, 1], [area, nice, 1], [area, clean, 1], [area, lovely, 1], [room, fit, 0], [room, buggy, 0]]",,0.2,0.5416666666666666,,0.1906862745098039
family,3.0,Neutral,PreCovid,0,"[[room, tiny, 0], [time, much, 3], [room, tiny, 0], [water, hot, 1], [hotel, huge, 2], [floor, old, 1], [room, 'right outside', 0], [room, large, 0], [walk, short, 2], [hotel, little, 2], [hotel, best, 2], [stay, short, 3], [staff, adequate, 3]]",0.30312500000000003,0.08928571428571427,0.175,0.17777777777777778,0.20326190476190475
friends,2.0,Negative,PreCovid,0,"[[staff, convenient, 3], [hotel, different, 2], [room, hot, 0], [room, cold, 0], [room, new, 0], [room, enough, 0], [room, 'nearly enough', 0]]",0.0,-0.042727272727272725,,0.0,-0.13668831168831166
couple,5.0,Positive,PreCovid,0,"[[hotel, amazing, 2], [staff, friendly, 3], [staff, 'super friendly', 3], [staff, unwell, 3], [size, good, 0], [time, available, 3], [day, last, 3]]",0.6000000000000001,0.7,,0.22583333333333333,0.25333333333333335
couple,5.0,Positive,PreCovid,1,"[[staff, amazing, 3], [room, exact, 0], [staff, amazed, 3], [room, complimentary, 0]]",,0.275,,0.30000000000000004,0.36160714285714285
couple,1.0,Negative,PreCovid,0,"[[check, much, 3], [check, 'rather much', 3], [check, 'rudely much', 3]]",,,,0.20000000000000004,-0.2666666666666667
solo,4.0,Positive,PreCovid,0,"[[room, good, 0]]",,0.7,,,0.3366666666666666
solo,2.0,Negative,PreCovid,0,"[[room, friendly, 0], [room, 'overly friendly', 0], [size, large, 0], [size, busy, 0]]",,0.26607142857142857,,,0.11335978835978835
couple,4.0,Positive,PreCovid,0,"[[staff, good, 3], [staff, nice, 3], [staff, clean, 3], [food, good, 2], [pool, cheap, 2], [stay, overall, 3], [stay, good, 3]]",0.55,,,0.4733333333333333,0.38500000000000006
solo,2.0,Negative,PreCovid,0,"[[pool, brave, 2], [staff, top, 3]]",0.8,,,0.5,0.146
friends,5.0,Positive,PreCovid,0,"[[room, free, 0]]",,0.4,,,0.35
family,4.0,Positive,PreCovid,0,"[[hotel, central, 2], [hotel, many, 2], [room, new, 0], [pool, nice, 2]]",0.3666666666666667,0.13636363636363635,,,0.28614718614718615
business,5.0,Positive,PreCovid,0,"[[hotel, good, 2], [room, lovely, 0], [floor, secure, 1], [floor, 'quite secure', 1], [area, next, 1], [area, open, 1]]",0.7,0.5,0.2,,0.24924242424242424
family,5.0,Positive,PreCovid,0,"[[check, early, 3]]",,,,0.1,0.31607142857142856
friends,2.0,Negative,PreCovid,0,"[[size, first, 0], [breakfast, tiny, 2], [breakfast, friendly, 2], [food, disappointing, 2], [food, 'also disappointing', 2], [room, next, 0], [floor, whole, 1], [area, close, 1], [area, laundry, 1]]",-0.20625,0.125,0.06666666666666667,,-0.16022727272727272
business,2.0,Negative,PreCovid,0,"[[hotel, bossy, 2], [breakfast, rude, 2]]",-0.15,,,,-0.075
family,5.0,Positive,PreCovid,0,"[[staff, great, 3]]",,,,0.8,0.595
couple,1.0,Negative,PreCovid,0,"[[staff, tiny, 3], [staff, worth, 3], [bathroom, unhelpful, 1], [hotel, 'especially service', 2], [hotel, better, 2], [room, normal, 0], [room, sized, 0]]",0.25,0.075,0.0,0.15,0.08333333333333333
couple,5.0,Positive,PreCovid,0,"[[room, good, 0], [area, many, 1], [food, awesome, 2], [use, easy, 1], [use, 'really easy', 1], [time, close, 3], [time, great, 3], [pool, great, 2]]",0.9,0.7,0.45555555555555555,0.4,0.5015873015873016
family,1.0,Negative,PreCovid,0,"[[room, messy, 0], [room, 'fully messy', 0], [room, dirty, 0], [room, friendly, 0]]",,-0.15625,,,0.06944444444444445
family,4.0,Positive,PreCovid,0,"[[pool, good, 2], [breakfast, smaller, 2], [breakfast, 'quite smaller', 2], [breakfast, standard, 2]]",0.175,,,,0.31666666666666665
couple,2.0,Negative,PreCovid,1,"[[day, whole, 3], [shower, quick, 1], [bed, untouched, 1]]",,,0.16666666666666666,0.2,-0.028851010101010113
business,4.0,Positive,PreCovid,0,"[[room, previous, 0], [room, non, 0]]",,-0.08333333333333333,,,0.1781060606060606
friends,1.0,Negative,PreCovid,0,"[[room, odd, 0], [room, 'firstly odd', 0]]",,-0.16666666666666666,,,-0.08437499999999999
friends,3.0,Neutral,PreCovid,1,"[[space, excess, 1]]",,,0.0,,0.030555555555555544
family,4.0,Positive,PreCovid,0,"[[room, excellent, 0], [staff, professional, 3]]",,1.0,,0.1,0.5190476190476191
family,3.0,Neutral,PreCovid,0,"[[stay, entire, 3], [night, late, 0], [pool, entire, 2], [pool, decent, 2], [use, nice, 1], [check, late, 3], [staff, complimentary, 3], [check, slight, 3]]",0.08333333333333333,-0.3,0.6,-0.041666666666666664,0.02053571428571429
friends,4.0,Positive,PreCovid,0,"[[staff, next, 3], [staff, available, 3], [room, cranky, 0], [room, 'better cranky', 0], [room, neat, 0], [room, spacious, 0]]",,0.125,,0.2,0.2113636363636364
family,1.0,Negative,PreCovid,0,"[[staff, small, 3], [staff, unfriendly, 3], [room, small, 0], [room, 'extremely small', 0], [breakfast, entire, 2]]",0.0,-0.25,,-0.125,0.013517316017316022
couple,3.0,Neutral,PreCovid,1,"[[staff, affordable, 3]]",,,,0.0,0.14
family,4.0,Positive,PreCovid,0,"[[staff, beautiful, 3], [hotel, secure, 2]]",0.4,,,0.85,0.5833333333333334
solo,5.0,Positive,PreCovid,0,"[[hotel, clean, 2], [hotel, good, 2], [bed, good, 1], [room, warm, 0], [room, fine, 0], [room, basic, 0], [room, corridor, 0], [night, much, 0], [hotel, old, 2]]",0.3888888888888889,0.24333333333333332,0.7,,0.2500541125541125
friends,4.0,Positive,PreCovid,0,"[[pool, nice, 2]]",0.6,,,,0.1312229437229437
couple,5.0,Positive,PreCovid,0,"[[hotel, great, 2]]",0.8,,,,0.2861458333333333
couple,3.0,Neutral,PreCovid,0,"[[room, great, 0], [room, small, 0], [floor, low, 1], [floor, 'quite low', 1]]",,0.275,0.0,,0.09803921568627452
solo,3.0,Neutral,PreCovid,0,"[[time, second, 3], [walk, short, 2], [room, hard, 0], [stay, restful, 3], [stay, 'really restful', 3], [stay, quiet, 3]]",0.0,-0.2916666666666667,,0.05,0.1505952380952381
couple,3.0,Neutral,PreCovid,0,"[[space, small, 1], [room, good, 0], [clean, neat, 2]]",0.3666666666666667,0.7,-0.25,,0.44333333333333336
family,2.0,Negative,PreCovid,0,"[[small, previous, 2], [size, reasonable, 0], [size, good, 0], [bathroom, previous, 1], [bathroom, 'still previous', 1], [bathroom, washed, 1], [day, next, 3], [day, next, 3], [day, third, 3], [room, 'however going', 0], [night, second, 0], [night, good, 0]]",-0.20833333333333331,0.31999999999999995,-0.1111111111111111,0.0,0.039529914529914535
couple,3.0,Neutral,PreCovid,0,"[[book, glad, 0], [room, much, 0]]",,0.35,,,-0.07499999999999998
friends,3.0,Neutral,PreCovid,1,"[[room, outside, 0], [room, polite, 0], [room, bad, 0], [room, 'really bad', 0], [floor, opposite, 1], [floor, fifth, 1], [stay, nice, 3], [stay, comfortable, 3]]",,-0.3499999999999999,0.0,0.5,0.15180481283422465
family,4.0,Positive,PreCovid,0,"[[night, third, 0], [room, clean, 0]]",,0.18333333333333335,,,0.1627777777777778
business,4.0,Positive,PreCovid,0,"[[stay, entire, 3], [pool, nice, 2], [staff, busy, 3], [staff, efficient, 3]]",0.6,,,0.03333333333333333,0.25441176470588234
couple,3.0,Neutral,PreCovid,0,"[[hotel, nice, 2], [food, multiple, 2]]",0.3,,,,0.29374999999999996
family,3.0,Neutral,PreCovid,0,"[[room, triple, 0], [space, compact, 1], [room, small, 0], [room, small, 0], [hotel, rude, 2], [hotel, popular, 2], [floor, little, 1], [floor, good, 1]]",0.15,-0.16666666666666666,0.1708333333333333,,0.133843537414966
solo,5.0,Positive,PreCovid,0,"[[room, great, 0], [room, better, 0], [room, 'much better', 0], [room, friendly, 0], [food, plenty, 2], [food, 'downstairs plenty', 2]]",0.0,0.54375,,,0.42023809523809524
couple,4.0,Positive,PreCovid,0,"[[room, square, 0], [room, 'normally size', 0], [room, much, 0], [room, 'pretty much', 0]]",,0.14375,,,0.10185185185185182
,3.0,Neutral,PreCovid,0,"[[walk, short, 2], [breakfast, modern, 2], [breakfast, clean, 2], [food, terrible, 2], [food, 'hardly food', 2]]",-0.14500000000000002,,,,0.12634266774891775
,5.0,Positive,PreCovid,0,"[[room, compact, 0]]",,0.0,,,0.23928571428571432
,3.0,Neutral,PreCovid,0,"[[room, previous, 0], [room, booked, 0]]",,-0.08333333333333333,,,0.04837092731829574
,3.0,Neutral,PreCovid,0,"[[staff, old, 3]]",,,,0.1,0.2333333333333333
,4.0,Positive,PreCovid,0,"[[staff, negative, 3], [stay, happy, 3]]",,,,0.25,0.08409090909090909
,4.0,Positive,PreCovid,0,"[[pool, decent, 2]]",0.16666666666666666,,,,0.10989583333333333
,1.0,Negative,PreCovid,0,"[[floor, tiny, 1], [floor, 'poorly positioned', 1]]",,,-0.2,,0.06679487179487177
,3.0,Neutral,PreCovid,0,"[[space, extra, 1]]",,,0.0,,0.36984126984126986
,4.0,Positive,PreCovid,0,"[[clean, small, 2], [room, knowledgeable, 0], [use, small, 1]]",0.05833333333333335,0.0,-0.25,,0.13472222222222222
,3.0,Neutral,PreCovid,0,"[[room, nice, 0], [space, small, 1], [space, much, 1], [hotel, good, 2], [food, 'even people', 2]]",0.35,0.6,-0.024999999999999994,,0.5
,2.0,Negative,PreCovid,0,"[[room, close, 0], [room, 'quite close', 0], [room, little, 0], [breakfast, complimentary, 2]]",0.3,-0.0625,,,-0.11401515151515151
,1.0,Negative,PreCovid,1,"[[bathroom, tiny, 1], [room, open, 0], [room, right, 0]]",,0.14285714285714285,0.0,,0.023065476190476202
,2.0,Negative,PreCovid,0,"[[pool, great, 2], [floor, awake, 1], [breakfast, private, 2]]",0.4,,0.0,,0.08461538461538466
,3.0,Neutral,PreCovid,0,"[[area, helpful, 1], [area, lovely, 1], [hotel, low, 2]]",0.0,,0.25,,0.3266287878787879
,4.0,Positive,PreCovid,0,"[[room, little, 0], [breakfast, 'comfortably restaurant', 2], [pool, nice, 2], [pool, spacious, 2]]",0.3333333333333333,-0.1875,,,0.13697916666666665
,3.0,Neutral,PreCovid,0,"[[water, good, 1], [day, last, 3], [bathroom, inadequate, 1]]",,,0.35,0.0,-0.014814814814814805
,1.0,Negative,PreCovid,0,"[[stay, great, 3], [room, little, 0], [room, clean, 0], [day, next, 3]]",,0.08958333333333335,,0.4,-0.008012820512820502
,4.0,Positive,PreCovid,0,"[[room, triple, 0], [area, pleasant, 1], [hotel, reasonable, 2]]",0.2,0.0,0.7333333333333333,,0.21893939393939393
solo,1.0,Negative,PreCovid,0,"[[hotel, good, 2], [hotel, 'generally good', 2], [time, next, 3]]",0.7,,,0.0,0.19999999999999998
family,1.0,Negative,PreCovid,0,"[[day, second, 3]]",,,,0.0,-0.29999999999999993
couple,4.0,Positive,PreCovid,0,"[[time, nice, 3], [stay, previous, 3], [hotel, good, 2], [hotel, first, 2]]",0.475,,,0.21666666666666667,0.30192307692307696
family,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [staff, many, 3], [area, nearby, 1], [area, short, 1], [room, much, 0], [stay, big, 3], [stay, helpful, 3]]",0.7,0.2,0.0,0.16666666666666666,0.2863636363636364
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [staff, nice, 3], [check, easy, 3], [room, comfortable, 0], [room, 'still comfortable', 0]]",0.7,0.4,,0.5166666666666666,0.3259259259259259
,1.0,Negative,PreCovid,0,"[[stay, 'absolutely motel', 3], [day, next, 3], [day, third, 3], [hotel, worst, 2]]",-1.0,,,0.06666666666666667,-0.24500000000000002
couple,3.0,Neutral,PreCovid,0,"[[hotel, usual, 2], [room, several, 0]]",-0.25,0.0,,,0.12407407407407407
family,5.0,Positive,PreCovid,0,"[[night, next, 0], [bathroom, small, 1], [bathroom, tiny, 1]]",,0.0,-0.125,,0.11720779220779223
couple,2.0,Negative,PreCovid,0,"[[room, fit, 0], [room, 'clearly fit', 0], [room, 'barely fit', 0], [room, small, 0], [room, strategic, 0], [room, bigger, 0], [room, 'balcony bigger', 0], [day, much, 3], [hotel, nice, 2], [space, adequate, 1]]",0.6,0.13571428571428573,0.3333333333333333,0.2,0.14503968253968255
family,2.0,Negative,PreCovid,0,"[[staff, stressful, 3], [room, nice, 0], [room, spacious, 0]]",,0.3,,0.0,0.15535714285714286
,2.0,Negative,PreCovid,0,"[[staff, nice, 3], [hotel, double, 2], [breakfast, extra, 2], [hotel, 'thoroughly boss', 2], [room, smaller, 0], [room, wrong, 0], [day, next, 3], [water, 'spotty worked', 1], [water, difficult, 1], [water, 'sometimes difficult', 1], [water, multiple, 1], [pool, nice, 2], [pool, good, 2], [area, normal, 1]]",0.25999999999999995,-0.25,-0.16999999999999998,0.3,0.16436424348009712
couple,3.0,Neutral,PreCovid,0,"[[room, new, 0], [night, funny, 0], [night, first, 0], [day, next, 3], [room, safe, 0], [day, next, 3], [water, complimentary, 1], [water, 'kind complimentary', 1]]",,0.28409090909090906,0.375,0.0,0.11869834710743801
couple,4.0,Positive,PreCovid,0,"[[room, fine, 0], [bed, minor, 1], [pool, smooth, 2], [area, quick, 1], [area, free, 1], [area, 'always free', 1], [hotel, busy, 2], [hotel, minor, 2], [hotel, better, 2]]",0.2375,0.4166666666666667,0.27083333333333337,,0.2996666666666667
couple,1.0,Negative,PreCovid,0,"[[room, double, 0], [room, 'exactly double', 0], [room, many, 0], [room, negative, 0], [room, clean, 0], [floor, loud, 1], [floor, 'extremely loud', 1], [night, middle, 0], [staff, bad, 3]]",,0.09444444444444444,0.1,-0.6999999999999998,-0.04366666666666665
couple,4.0,Positive,PreCovid,0,"[[size, small, 0], [room, basic, 0], [room, consistent, 0], [room, standard, 0]]",,0.0,,,0.2331845238095238
family,4.0,Positive,PreCovid,0,"[[room, typical, 0], [time, first, 3], [breakfast, reasonable, 2], [breakfast, convenient, 2], [food, good, 2]]",0.3,-0.16666666666666666,,0.25,0.2243181818181818
couple,3.0,Neutral,PreCovid,0,"[[area, average, 1], [room, good, 0], [room, clean, 0], [room, small, 0], [room, good, 0], [room, plenty, 0]]",,0.30333333333333334,-0.15,,0.234375
couple,4.0,Positive,PreCovid,0,"[[room, outstanding, 0], [room, lovely, 0], [room, clean, 0], [room, good, 0], [room, small, 0], [room, 'quite small', 0], [room, plenty, 0], [food, nice, 2]]",0.6,0.22380952380952376,,,0.2116666666666667
