date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: March 2021,Jeremychua,Pleasant & wonderful 5 star experience,"Had a marvelous experience staying at Hotel G from 5 March to 7 March and celebrated my birthday in Hotel G for the 2nd year!  This year was just exceptionally good!  First up, during our check-in, the staff, Hema was the one assisting us and she was very attentive and provided us with 2x complimentary drink vouchers at Ginett. Seeing that i am a guy with size (6'5) and together with my girlfriend, she managed to upgrade us to a room with King bed size. Appreciate her wonderful service to us.  Next up at the restaurant, Ginett, we were attended by the staff, Eugene. As i was celebrating my birthday, my girlfriend wanted them to prepare a birthday surprise for me and they went above and beyond and took it one step, better than expected. they gave us a over the top bird cage",,,3 ,1 ,5.0,
Date of stay: March 2021,Mel,Staycation,"Good service, fast housekeeping, concierge staff was very helpful!  Complimentary parking, champagne & 2 free burgers per room during the stay which was nice!  Gave a complimentary upgrade since we wanted side by side 2 rooms  Overall would recommend, 10/10 service! :-)",,,1 ,,5.0,
Date of stay: March 2021,Janet,Staycation,"We had our 26th Anniversary staycation here. Hotel is clean, friendly and helpful staffs😍. Well done Daryl and Shawn👍👏👏👏 The Wagyu beef at Ginett Restaurant was so good😋 We'll definitely come back again 😍",,,30 ,2 ,,5.0
Date of stay: March 2021,Charlotte,Hotel G Staycay & YAY!,"The good: Very warm hospitality, & not to mention the awesome food at Ginett. All worth the money & time spent!  The less good: the pillows are like prata, way too flat! Also, they ought to raise a ledge in the bathroom to separate the shower area, otherwise water flows out to the toilet area. Lastly, windows are very dirty!",,,3 ,,4.0,
Date of stay: March 2021,Amir,Great and relaxing stay,"Had a great stay. From the lobby all the way to the reception and the staff around are so friendly, welcoming and nice.  Rooms are super comfortable, the bed especially. Had a much needed good sleep the whole stay and the breakfast was really good too.   Thank you so much for the much needed rest and the nice friendly voices.",,"Singapore, Singapore",2 ,,,5.0
Date of stay: February 2021,Syafiqah Nabilah,Birthday and Anniversary Staycay,"Booked 3 rooms in total for my birthday, parent's anniversary and my 2 sisters for staycay. We were greeted and checked-in by Ana and Fathin. We had requested something special for my parent's room, and they prepared rose petals and towel swans. They were perfect. Was told that Shawn was the one who prepared it. The rooms were clean and looked so instagram-able. The layout is simple yet has a hint of elegance. We had a pleasant night with comfy mattress and sheets. At check-out, Daryl attended to us. He ensured we had a great stay, which we did.",,"Singapore, Singapore",11 ,1 ,,5.0
Date of stay: March 2021,Yash1986,12 Days at Hotel G ,"Will hotel G was quite an experience, first let's talk about the good things.  A) Amazing location - the hotel is very close to the bencooleen MRT station, it's also connected by bugis and rochor, so it's super central to everything.   B) everything is in the vicinity - you have a 24 hr thai restaurant under the hotel, you have the hotel's burger joint and a fancy restaurant called ginett under the hotel, there are about eight 7/11s and 2 fair price supermarkets close by. You have several vending machines and you can walk it down bencooleen for a late night drink... You also have Gokul which is an Indian restaurant across the street.   C) you have bella as an attentive amazing and super help at the hotel... She leads the front office and she is the nicest person ever - always",,"Singapore, Singapore",29 ,43 ,3.0,
Date of stay: February 2021,ZHESHENG,Waited too long,"I waited for more than 1.5 hours for living. It is so interesting that the hotel always told me that there is a room for me but I cannot live. During the 1.5 hours, the hotel only give me a cup of water.",,,1 ,,1.0,
Date of stay: February 2021,Marylen,Great promotions on Hustle & Grind !,"Great promotions on Hustle & Grind, now I can work peacefully without the noise of my little ones. The hotel is so cozy, clean and comfortable. Love the food and I just had snacks yet and look forward to my lunch, afternoon snack and wine...  If you are having important meetings, events and a need to have a refreshing change of environment. This is a perfect place to work from hotel. Very innovative way to continue to serve others.  I like how they made Social distancing marks so fun and creative  Most importantly for an ex-hotelier and business owner like me, Amazing service, I feel like I am home :-)",,"Singapore, Singapore",24 ,1 ,,5.0
Date of stay: February 2021,AbangFeek83,2nd time and still great,"Love the ambience and the atmosphere of the room despite its room's small size. Cos it's at Bencoolen MRT station, easy to go Bugis, Boat Quay, Orchard. Shout out to the reception lady, Ana. A very friendly personnel, gave us free upgrade from queen to king bed.",,"Singapore, Singapore",4 ,,5.0,
Date of stay: February 2021,Axel Ang,Great place to stay at!!,"Perfect location for a staycay! You would be spoilt for choice with the variety of food nearby. Or if you're feeling lazy, the burger bar and restaurant downstairs are great options as well. Do yourself a favor and plan your next vacation in this hotel! I promise you would not regret it (:",,,1 ,,5.0,
Date of stay: February 2021,Yi L,Birthday Staycation,"Bella at the reception is extremely cooperative and such a joy to served by! Knowing it is a surprise birthday celebration, she played along with the surprise while checking in for the birthday girl and also gave us complimentary welcome drinks!:) Overall very amazing experience staying in Hotel G and would HIGHLY RECOMMEND!",,,1 ,,5.0,
Date of stay: March 2020,jasmchn20,Fit for solo traveler,"Room size is fit for solo traveler The room is clean and cozy, quite comfy as well I love the room decoration, so nice  Not so expensive and quite valuable in Singapore!!! Would possibly stay again next time!!! Highly recommend",,"Hong Kong, China",169 ,57 ,,5.0
Date of stay: February 2021,paulykhoo,Makes me feel more than home,"I’m not one to write reviews but my stay at Hotel G deserves this exception. Our stay on the 16/2/2021 really went beyond our expectations.   From the very minute we stepped into the lobby, we were constantly greeted with a smile, which really just brings that warm feeling back , especially in this covid-19 climate.  Throughout our stay, Daryl took the initiative to personalise our stay, ensuring all our needs and wants were met!  Hotel G, as simple as the name sound is well on its way to being a top notch flagship in the hospitality industry, with its well trained staff, modern furnished look and attractive marketing.  Kudos to the HR team For maintaining and training up their staff!   We will definitely come back to Hotel G and would recommend our friends to this hotel as well!",,Singapore,3 ,3 ,5.0,
Date of stay: February 2021,Ashley Lee,Excellent short stay,"Great hospitality, simple room yet cosy and very clean. Definitely will recommend.. Thank you Daryl for your great hospitality! Look for Daryl should u need anything!! Your warmth and great disposition made my day stay with hubby memorable. Thank you!!",,Singapore,6 ,3 ,5.0,
Date of stay: February 2021,Stephanie King,Fantastic service,It’s my second time back in this hotel. Amazingly clean and comfortable. Tho it’s 45 mins waiting time for check in. Faithin was so good at what she was doing and gave her best service. Thank you so much! ,,"Singapore, Singapore",4 ,2 ,5.0,
