date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: August 2018,sue kunda,AMAZING STAY,"We are currently staying at this wonderful Hotel,   a one night stay on our way back home to Australia.  We are Platinum Ambassador with IHG and booked a King Club room. Check in was very prompt and as we booked a Club lounge access evertything was expained to us re breakfast,   afternoon tea and Canapes.  Our room was on the 3rd level,   same as the swimming pool and Club Lounge. We were pleasantly surprised with our room and the overall Hotel,  it doesn't feel like a Airport Hotel....it has a wonderful open air feel about it. The swimming pool is amazing,   you feel like you a in an Oasis not in an Airport.  The Club lounge is very nice and not overcrowded and has lots of sitting area's.  Canapes are between 5.30pm and 8.30pm....there is a huge variety of finger food and on",,"Melbourne, Australia",85 ,120 ,,5.0
Date of stay: August 2018,Nev49er,Overnight,"Fantastic place ,but you  pay for it .Luxury at it's finest, we were upgraded to  a kings room . So close to the airport  great for a overnight  if catching flights  next day. Gave us late checkout which was fantastic as our flight was 3.55pm.",,"Hamilton Island, Australia",18 ,4 ,5.0,
Date of stay: August 2018,Steph1408,"Great location, friendly & helpful staff","We had a short stopover on the way back from Sydney on the way back to London. The hotel has a great location, easy access to the City by MRT or taxi. Staff very friendly and the room (pool view) was very clean and spacious. Breakfast was very good and a wide choice for everyone. Would definitely recommend if staying for a short time - we had 27hrs! ",,,41 ,14 ,5.0,
Date of stay: December 2017,AM0787,Strategic stay,"We stayed there as we had a flight at 6am or earlier. It worked out quite well, we checked it very late at night, woke up, checked out and just walked to our terminal/gate within 10/15min. The room was good, bathroom outstanding with lots of amenities.",,"London, United Kingdom",90 ,12 ,4.0,
Date of stay: May 2018,Diedre_11,Always excellent,"We didn't get a Club room this time, due to the short length of time we were there.  The hotel room was still excellent, and breakfast in the large restaurant was fine.  It's a fabulous way to stretch the legs, have a sleep while waiting for a connection.",,"Gold Coast, Queensland, Australia",501 ,280 ,4.0,
Date of stay: August 2018,mymoo,Wonderful transit hotel,"We’d booked a king club room at this hotel and we’re well pleased. As many reviewers have said, this hotel is unlike the usual airport hotels. It could well be someone’s choice of hotel for their Singapore stay. The MRT station is right under the hotel and it’s so convenient. Around the MRT station entrance in basement 2 are lots of shops, a supermarket, many many eating places which have many of the local highlights. To those who’re in the know, there’s even a pop up selling the much coveted salted egg yolk fish skin crisps. It’s not Irvins but it is DELICIOUS!!! We’re also very happy to find some of the things we’ve missed in Australia - kaya toast and soft boiled eggs, o chien (fried oyster omelette), and of course we had to try Singapore hokkien mee at the food court too.  ",,"Melbourne, Australia",213 ,81 ,5.0,
Date of stay: August 2018,WWWX_Explorer,Nice Hotel with great runway view,"Stayed at the Premier Room with Runway View for a night. Great service staff at check-in counter. The rooms are clean, comfortable and cozy even it is not brand new. The bath tub in the bathroom an added comfort. Definitely a great view of the planes taking off and landing. Nice landscape seen around the swimming pool. Could be better of there are more channels for selection on TV.",,"Penang Island, Malaysia",80 ,42 ,,4.0
Date of stay: July 2018,Amanda A,Perfect location,"The hotel is perfectly located when you don't have enough time to leave the airport, but enough time to want a good nights sleep. The restaurant had very nice food for decent prices and the rooms were very nice with great facilities. We did not have the breakfast due to it being quite expensive in my opinion, but it was a very good stay and when passing through Singapore I would return.",,"Helsingborg, Sweden",108 ,61 ,5.0,
Date of stay: July 2018,TheSaucies,"Perfect for Passengers ""In Transit""","A great location for those in transit through Singapore Airport. Efficiency of staff was great. Quick in and quick out. The gentleman at concierge was very helpful at checkin and checkout. He organized a trolley and told us exactly where we had to go to catch our plane. Our room was comfortable and quiet, overlooking the city. Unfortunately a guest or possibly a staff member was chatting in the corridor late at night so I am not sure if we were near a ""smoke break"" area?!  The breakfast was good. I had the best omelette I have ever had with Truffle. I think they should have a few more a la carte options for those arriving later in the evening. Amenities were good and there was a complete range",,"Barcelona, Spain",150 ,24 ,4.0,
Date of stay: June 2018,Harrie D,Room with runway view,"We stayed in a deluxe room with a full view of the runway and a few parked planes. We didn't notice much noise coming from the windows. But the front door opens to a corridor that is not air-conditioned, being partly open to the inner courtyard so you might get some noise from the corridor like we did. Our kids love airplanes so this was a good choice for us. Didn't get the hotel breakfast as the airport has so many good food options just a short walk away.",,,8 ,12 ,5.0,
Date of stay: July 2018,linda menzies,Quick overnight stay,Stayed on way to London to break up travel beautiful  rooms great bathrooms and very quiet thought we would hear planes as next to airport couldn't hear any I had wheel chair so the staff were amazing came and got me at 6 in morning wheeled me to check in would reccomend staying there ,,"Adelaide, Australia",45 ,41 ,5.0,
Date of stay: July 2018,Biddy C,Excellent stopover,"Had a wonderful stopover at Crowne Plaza Singapore.Service servers,we chose the club and it was fantastic.See you all next year. The pool is terrific,and food and wine at the club lounge excellent.We were upgraded to pool access and that was very much appreciated.",,"Adelaide, Australia",17 ,26 ,5.0,
Date of stay: June 2018,SHACOSydney,Great overnight stay,Second overnight stay en route to London from Sydney.Perfect for early flight.Well appointed and comfortable room.Staff were helpful and friendly.Had an early breakfast. The room was quiet and hotel is virtually attached to airport.,,Sydney,47 ,60 ,5.0,
