travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,5.0,True,Positive,"Amazing Hotel For Stays And Weddings If you’re looking for a venue to book for a wedding, this is the place to go for! Grand Mercure Roxy is underrated for their good quality and service. The hotel was so accommodating to us during our wedding banquet on 7 July. For the 7 months leading up to our wedding day, we had liaised with Ms Sharifah Said. She was there with us every step of the way from Day 1 till even after the wedding. It was our first time planning a wedding so we were all nervous but Ms Sharifah never failed to stay calm and was constantly assuring us that all will be well. She is so amazing and always putting the interests of her customers first. Feedback was always taken on board and executed. Really thankful to Ms Sharifah and her team especially banquet manager Mr Mike Shan and banquet executive Mr",2019-07-01,PreCovid,0
,5.0,True,Positive,"Great hotel, great staff! This hotel was lovely and the staff couldn’t do enough to help! We had a very late flight out of Changi and they extended our check out time to 3pm free of charge, kept our luggage all day and let us use the gym to have a shower before our flight which we made use of the free shuttle bus to get to the airport – just remember to book yourself on the bus at reception as it’s very busy!! Rooms were nice and big but we did get  a free upgrade to a superior room when we checked in J Rooms had a fridge, ironing board, hair dryer, kettle and safe in them. The only thing I would say about this hotel is we stayed in it for 1 night as it had a free airport shuttle and was where we needed to be but it’s very far from the MRT station so you’d need to use the bus/taxis to get around if you",2019-07-01,PreCovid,0
,4.0,True,Positive,"Great service! I am satisfied, roam service is great (KIM at 8 L) is very friendly and looking for the guest satisfaction all the time, offering to provide for help even being engaged to another task. the breakfast is perfect as well.",2019-07-01,PreCovid,0
,4.0,True,Positive,"Good stay This was a good hotel for transiting in Singapore,  about half way between the airport and the city..  Rooms are big,  bed comfy and nice swimming pool.   Things that may need improvement were:  slow service at the bar/restaurant,  2 taxes on top of the menu prices (however there was a small discount on the food part),  hotel charges for ordering a taxi and it took 10 days to receive our funds back that were blocked on our credit card as a check-in deposit.  Also,  there was some strange noise late evening behind the walls,  maybe air conditioning system?  but it wasn’t too loud and it didn’t keep us from sleeping.. Overall good stay for us who were in transit for 15 hours.  ",2019-06-01,PreCovid,0
,4.0,True,Positive,"Good hotel although quite far out from centre Stayed here for two nights with family. Rooms are reasonable size and have good bathrooms. The hotel has a gym, roof top pool and bar. Breakfast is a buffet style with plenty of choice. The hotel is a way out of the centre but the bus goes from outside the hotel and is only a couple of dollars.",2019-06-01,PreCovid,0
,3.0,True,Neutral,"It was average but would t recommend highly the Hotel itself was clean and tidy. The service was slow and the prices with the facilities provided were insanely high that I could not believe it. Staff were sloppy at times but other things made up for it. Firstly, the lifts were extremely fast getting you to where ever you wanted in seconds. The gym was small but had everything you need. The pool was only about fifteen metres but had sections for all ages. There was a small pool next to the large one that I wasn’t sure what was for. It was extremely cold sand shallow. The water was warm in the big pool and had a water fountain on the side. There were many places to sit around the oil with a whole second story with pool chairs. Your room came with a smallish bathroom with a clothes line, toilet, shower/bath and sink. It",2019-07-01,PreCovid,0
,3.0,True,Neutral,1 overnight stay in Singapore  Good check in & comfortable room. Complimentary voucher for alcoholic beverages at 11pm at night after travelling for 30hours but  No milk in the room for a cup of tea - had to pay S$3 for some milk to have with a cup of tea in our room at 11pm.  Early checkout to catch a boat at 6.30am so didn’t have anything to eat or drink.  Staff kind & welcoming.,2019-07-01,PreCovid,0
,4.0,True,Positive,"Professional services  Reservation unit was very good service-minded, promptly responded and offered the optimize solution to clients.  Room is big, comfort and clean except that the maid must have forgotten an unwashed tea spoon on the counter bar. BF is great. Staffs at the Breeze bar are friendly.  Good location, just 5 minutes walk to Katong and Marine Parade is just across the road.  Shuttle bus to airport is also very convenient.  Taxis available just in front of the hotel. ",2019-07-01,PreCovid,0
,5.0,True,Positive,"Grand Mercure Roxy in Singapore Our 4 day visit to Singapore, was magic, due in a large part to this great hotel. Good rooms, great staff, and a great location. Easy access from the airport, a good area around the hotel for relaxed dinning, good access to public transport to visiting the attractions around Singapore. A great coffee shop downstairs for a quick snack. Best of all, friendly staff.",2019-07-01,PreCovid,0
,4.0,True,Positive,"Good place to be Very good place to stay, clean and quite quiet despite the big works on front of the hotel so better to book a room on the right side to E. COAST Rd and not Marine Parade...  Good taxi pickups quick and cheap and hotel is near of lot of good places as ChinaTown or Little India or Suntec City which has a really nice Mall",2019-07-01,PreCovid,0
