travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,5.0,True,Positive,"Great Place to Stay This is our second time staying at Holiday Inn Clarke Quays as a family and we’d happily stay here again. The rooms are small but are very quiet, clean and very well maintained.  The hotel is in a great location, a short walk from Clarke Quays MRT and about a 10 minute walk from China Town. Lots of restaurants to choose from in Clarke Quays.  The complimentary buffet breakfast has a good selection of western and Asian food and the breakfast courtyard is a nice place to sit before a day of site seeing.  The hotel staff are friendly, helpful and can’t do enough to help you out.  A good place to stay in Singapore ",2020-01-01,PreCovid,0
,5.0,True,Positive,"Everything you need - 10/10 hotel stay Quite surprised that at the time of writing the hotel has only 4,0 TripAdvisor bubbles. We certainly had an excellent stay: + Perfect location + Green rooftop and open-air swimming pool + Great outdoor breakfast area + Modern and stylish guest rooms + Excellent building condition - Hard to come up with any shortcomings",2020-01-01,PreCovid,0
,5.0,True,Positive,"Great place for price We chose this on comparing other hotels and thought this best suited our needs.Clean, staff very efficient and helpful. Great breakfast selection.The rooftop pool and viewing area 5/5 👍🏻 Rooms good size for our needs",2020-01-01,PreCovid,0
,5.0,True,Positive,on the run This was my maybe 4th or 7th visit to this place and I can conclude for the price I got paid it was the best option for me. Their breakfast became better. Swimming pool also amazing. Clarke Quy is in about 5 minutes. I will stay here again.,2020-01-01,PreCovid,0
,4.0,True,Positive,"It’s just Ok The staff at this hotel are extremely friendly and accommodating. The breakfast for me was a big meeeeehhh and just wasn’t exciting. The hotel is a 3 star with 4 star pricing but then again, it’s Singapore so most of the accommodation is overpriced. The hotel is in a great location, just a few minutes walk to the great Clarke Quay. Would I stay here again? Um maybe. ",2019-12-01,PreCovid,0
,5.0,True,Positive,"Better than a usual ""Express"" This is for sure better than a Holiday Express! But it is also more expensive than one :) It is located 10 minutes walk from China town where you will find plenty of choices for dinning. Subway is 10 minutes walk and you can take day passes, it is very convenient and clean. We took the taxi from the airport and you can pay with your credit card. Hotel seems to be new, breakfast was good.",2020-01-01,PreCovid,0
,5.0,True,Positive,Good hotel we had 2 nights here and very happy with the location. the room was very clean and comfortable. breakfast was busy but always got a seat . food variety was good. we used the pool which was very nice after a day of sightseeing. i would definitely stay her again place was very clean and comfortable. would definitely stay again,2019-12-01,PreCovid,0
,4.0,True,Positive,"Nice hotel in the center of the city We had a lovely small room.   The rooms open up to the outdoors.   The service was okay.   A very large hotel which seemed to cater to travel groups.   We enjoyed meeting people from all over the world.  Located near tram, taxis, Chinatown and the river",2019-12-01,PreCovid,0
,4.0,True,Positive,"Fabulous breakfast, some issues 1.   BREAKFAST By far the greatest feature is the included breakfast buffet: -generous hours of 6-10:30 -wide hot and cold  offers -scrambled eggs were creamy, not runny as in many buffets, and even tastier when embellished with the daily curry -espresso machine available  Try the local kaya jam  (coconut milk, egg, and pandan) packets near.the bread for toasting  Breakfast kept us going til late afternoon. 2. ROOM. Small but clean.  Appreciated the effort to reduce waste and packaging. by installing refillable dispensers for soap anb shampoo. Some Shelves too high for a 5’2 guest to reach 3.  LOCATION—-fairly long walk to rapid transit for quests unused to such heat and humidity  and very poor street-level signage of stations. Then long walks from station to desired sight. And",2020-01-01,PreCovid,0
,3.0,True,Neutral,"DIY hotel ! Yes....no porters, no bell boys, no concierge....get your own luggage trolley and lug it all up to your room. Great inconvenience especially if you have lots of stuff or young KIDS! Room is small but clean with a good location....a few minutes walk to the night life at Clarke Quay where the bars,  eateries are located. Breakfast is a like a market place and at peak time can be tough getting a table. The breakfast place is spread out in an open courtyard and you just go find your own table. Not the wait to be seated type. Personally I find it stressful ...so avoid a long term STAY! One or two nights ok. But no not coming back again. The request for morning call never happened and we could have missed our flight for over sleeping.",2019-12-01,PreCovid,0
,4.0,True,Positive,"Good qualità for price I've booked this hotel for its location, very close to Clarke Quay and to the MTR station. High courtesy of the staff and room properly clean although they are very small, the same for the bathroom and poor lighting inside.  ",2019-12-01,PreCovid,0
,4.0,True,Positive,"Convenient Location for A Short Stay I was here back in September last year (2019). My checkin was smooth and flawless.  The hotel's concept is a little bit different from many other hotels of similar designs that they are right in the city centre. It is convenient to walk to nearby attractions and move around be it for business or pleasure.  Mine was more a break from the norm. The rooms are quite comfortably furnished and basic amenities. The bathrooms offered basic 3 in 1 type of liquid that made up for the shampoo, conditioner and body wash.   Beds were comfortable to sleep on however, the rooms were small and in comparison to some hotels in Singapore it was acceptable. During our stay we had issues with the freshness of the shower amenities like the shower gel which had possibly expired and caused great",2019-09-01,PreCovid,0
